NUTS_3,LAU1_NAT_CODE,LAU2_NAT_CODE,CHANGE,NAME_1,NAME_2_LAT,POP,AREA,,,,,,,,,,,,,,,,,DEGURBA,COASTAL,URAU_CITY_ID,URAU_CITY_NAME,URAU_KERNEL_ID,URAU_KERNEL_NAME,URAU_FUA_ID,URAU_FUA_NAME,GRD_POPL,URB_CLST_GRD_POPL,HDENS_CLST_GRD_POPL
IE011,03,28077,no,Roosky,Roosky,n.a,1858000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE011,03,28078,no,Rowan,Rowan,n.a,1682000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29001,no,Ardnaree South Urban,Ardnaree South Urban,n.a,170000,,,,,,,,,,,,,,,,,2,,,,,,,,,,
IE013,03,29002,no,Ballina Urban,Ballina Urban,n.a,268000,,,,,,,,,,,,,,,,,2,,,,,,,,,,
IE013,03,29003,no,Castlebar Urban,Castlebar Urban,n.a,399000,,,,,,,,,,,,,,,,,2,,,,,,,,,,
IE013,03,29004,no,Westport Urban,Westport Urban,n.a,812000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29005,no,Ardagh,Ardagh,n.a,1886000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29006,no,Ardnaree North,Ardnaree North,n.a,1841000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29007,no,Ardnaree South Rural,Ardnaree South Rural,n.a,1942000,,,,,,,,,,,,,,,,,2,,,,,,,,,,
IE013,03,29008,no,Attymass East,Attymass East,n.a,2100000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29009,no,Attymass West,Attymass West,n.a,2008000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29010,no,Ballina Rural,Ballina Rural,n.a,3391000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29011,no,Ballycastle,Ballycastle,n.a,6374000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29012,no,Ballysakeery,Ballysakeery,n.a,2776000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29013,no,Béal Deirg Mór,Beldergmore,n.a,7971000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29014,no,Bunaveela,Bunaveela,n.a,5446000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29015,no,Carrowmore,Carrowmore,n.a,3441000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29016,no,Crossmolina North,Crossmolina North,n.a,2828000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29017,no,Crossmolina South,Crossmolina South,n.a,3873000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29018,no,Deel,Deel,n.a,4307000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29019,no,Derry,Derry,n.a,6542000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29020,no,Fortland,Fortland,n.a,2456000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29021,no,Kilfian East,Kilfian East,n.a,2477000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29022,no,Kilfian South,Kilfian South,n.a,7466000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29023,no,Kilfian West,Kilfian West,n.a,8647000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29024,no,Kilgarvan,Kilgarvan,n.a,5506000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29025,no,Killala,Killala,n.a,4122000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29026,no,Lackan North,Lackan North,n.a,3485000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29027,no,Lackan South,Lackan South,n.a,2026000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29028,no,Letterbrick,Letterbrick,n.a,3494000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29029,no,Mount Falcon,Mount Falcon,n.a,3783000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29030,no,Rathoma,Rathoma,n.a,1763000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29031,no,Sallymount,Sallymount,n.a,2938000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29032,no,Sraheen,Sraheen,n.a,2639000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29033,no,Baile an Chalaidh,Ballinchalla,n.a,4736000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29034,no,Ballinrobe,Ballinrobe,n.a,5534000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29035,no,Baile Óbha,Ballyovey,n.a,3307000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29036,no,Burriscarra,Burriscarra,n.a,2856000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29037,no,An Cheapaigh Dhuibh,Cappaghduff,n.a,4721000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29038,no,Cong,Cong,n.a,3548000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29039,no,Coonard,Coonard,n.a,1813000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29040,no,Dalgan,Dalgan,n.a,3533000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29041,no,Hollymount,Hollymount,n.a,3488000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29042,no,Houndswood,Houndswood,n.a,3281000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29043,no,Kilcommon,Kilcommon,n.a,3967000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29044,no,Kilmaine,Kilmaine,n.a,4009000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29045,no,Neale,Neale,n.a,4932000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29046,no,Newbrook,Newbrook,n.a,3718000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29047,no,Abhainn Bhrain,Owenbrin,n.a,5718000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29048,no,Partraí,Portroyal,n.a,4601000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29049,no,Roslee,Roslee,n.a,1653000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29050,no,Shrule,Shrule,n.a,4120000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29051,no,An Geata Mór Thuaidh,An Geata Mór Thuaidh,n.a,4330000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29052,no,An Geata Mór Theas,An Geata Mór Theas,n.a,4195000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29053,no,Bangor,Bangor,n.a,4668000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29054,no,Barr Rúscaí,Barroosky,n.a,4822000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29055,no,Béal an Mhuirthead,Belmullet,n.a,4530000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29056,no,Gleann na Muaidhe,Glenamoy,n.a,5799000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29057,no,Gleann Chaisil,Glencastle,n.a,3699000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29058,no,Glenco,Glenco,n.a,10994000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29059,no,Guala Mhór,Goolamore,n.a,3642000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29060,no,Cnoc an Daimh,Knockadaff,n.a,3308000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29061,no,Cnoc na Lobhar,Knocknalower,n.a,4641000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29062,no,Moing na Bó,Muingnabo,n.a,6330000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29063,no,Na Monga,Muings,n.a,3286000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29064,no,Cnoc na Ráithe,Rathhill,n.a,4133000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29065,no,Sheskin,Sheskin,n.a,5338000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29066,no,Addergoole,Addergoole,n.a,5261000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29067,no,Balla,Balla,n.a,3617000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29068,no,Ballinafad,Ballinafad,n.a,2191000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29069,no,Ballyhean,Ballyhean,n.a,1674000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29070,no,Ballynagoraher,Ballynagoraher,n.a,4479000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29071,no,Bellavary,Bellavary,n.a,3319000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29072,no,Breaghwy,Breaghwy,n.a,2415000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29073,no,Burren,Burren,n.a,3717000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29074,no,Castlebar Rural,Castlebar Rural,n.a,4037000,,,,,,,,,,,,,,,,,2,,,,,,,,,,
IE013,03,29075,no,Clogher,Clogher,n.a,2039000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29076,no,Cloonkeen,Cloonkeen,n.a,2679000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29077,no,Croaghmoyle,Croaghmoyle,n.a,3149000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29078,no,Killavally,Killavally,n.a,2348000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29079,no,Manulla,Manulla,n.a,3090000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29080,no,Pontoon,Pontoon,n.a,4962000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29081,no,Strade,Strade,n.a,3554000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29082,no,Tamhnaigh na Graí,Tawnynagry,n.a,3536000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29083,no,Turlough,Turlough,n.a,3118000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29084,no,Ballindine,Ballindine,n.a,2230000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29085,no,Ballyhaunis,Ballyhaunis,n.a,2988000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29086,no,Ballyhowly,Ballyhowly,n.a,2181000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29087,no,Bekan,Bekan,n.a,3520000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29088,no,Caraun,Caraun,n.a,2286000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29089,no,Claremorris,Claremorris,n.a,2290000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29090,no,Cloghermore,Cloghermore,n.a,1357000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29091,no,Course,Course,n.a,2532000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29092,no,Crossboyne,Crossboyne,n.a,1390000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29093,no,Culnacleha,Culnacleha,n.a,2922000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29094,no,Garrymore,Garrymore,n.a,2485000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29095,no,Kilcolman,Kilcolman,n.a,2033000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29096,no,Kilvine,Kilvine,n.a,2670000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29097,no,Knock North,Knock North,n.a,2676000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29098,no,Knock South,Knock South,n.a,2726000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29099,no,Loughanboy,Loughanboy,n.a,2377000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29100,no,Mayo,Mayo,n.a,2690000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29101,no,Murneen,Murneen,n.a,2378000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29102,no,Tagheen,Tagheen,n.a,1200000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29103,no,Aghamore,Aghamore,n.a,2607000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29104,no,Ballinamore,Ballinamore,n.a,1977000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29105,no,Bohola,Bohola,n.a,1205000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29106,no,Brackloon,Brackloon,n.a,3061000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29107,no,Callow,Callow,n.a,3105000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29108,no,Cloonmore,Cloonmore,n.a,3102000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29109,no,Coolnaha,Coolnaha,n.a,2335000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29110,no,Cuildoo,Cuildoo,n.a,2204000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29111,no,Doocastle,Doocastle,n.a,3631000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29112,no,Kilbeagh,Kilbeagh,n.a,3876000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29113,no,Kilkelly,Kilkelly,n.a,4080000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29114,no,Killedan,Killedan,n.a,2496000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29115,no,Kilmovee,Kilmovee,n.a,3270000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29116,no,Kiltamagh,Kiltamagh,n.a,1892000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29117,no,Meelick,Meelick,n.a,2463000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29118,no,Sonnagh,Sonnagh,n.a,3950000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29119,no,Swineford,Swineford,n.a,4016000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29120,no,Toocananagh,Toocananagh,n.a,1616000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29121,no,Toomore,Toomore,n.a,3556000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29122,no,Tumgesh,Tumgesh,n.a,2884000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29123,no,Urlaur,Urlaur,n.a,4083000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29124,no,Acaill,Achill,n.a,3569000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29125,no,Aghagower North,Aghagower North,n.a,2249000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29126,no,Aghagower South,Aghagower South,n.a,2306000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29127,no,Aillemore,Aillemore,n.a,3020000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29128,no,Ballycroy North,Ballycroy North,n.a,8343000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29129,no,Ballycroy South,Ballycroy South,n.a,12703000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29130,no,Bundorragha,Bundorragha,n.a,4302000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29131,no,Clare Island,Clare Island,n.a,2291000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29132,no,Clogher,Clogher,n.a,2207000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29133,no,An Corrán,Corraun Achill,n.a,7403000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29134,no,Croaghpatrick,Croaghpatrick,n.a,2941000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29135,no,Derryloughan,Derryloughan,n.a,2846000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29136,no,Dumha Éige,Dooega,n.a,4188000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29137,no,Drummin,Drummin,n.a,5478000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29138,no,Emlagh,Emlagh,n.a,2635000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29139,no,Erriff,Erriff,n.a,8264000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29140,no,Glenhest,Glenhest,n.a,4586000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29141,no,Islandeady,Islandeady,n.a,4202000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29142,no,Kilgeever,Kilgeever,n.a,6173000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29143,no,Kilmaclasser,Kilmaclasser,n.a,2353000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29144,no,Kilmeena,Kilmeena,n.a,3622000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29145,no,Kilsallagh,Kilsallagh,n.a,3684000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29146,no,Knappagh,Knappagh,n.a,2574000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29147,no,Louisburgh,Louisburgh,n.a,2326000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29148,no,Newport East,Newport East,n.a,3802000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29149,no,Newport West,Newport West,n.a,6933000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29150,no,Owennadornaun,Owennadornaun,n.a,2812000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29151,no,Slievemahanagh,Slievemahanagh,n.a,5868000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29152,no,Slievemore,Slievemore,n.a,7207000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29153,no,Srahmore,Srahmore,n.a,8625000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,03,29154,no,Westport Rural,Westport Rural,n.a,1367000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30001,no,Athlone West Rural,Athlone West Rural,n.a,1954000,,,,,,,,,,,,,,,,,2,,,,,,,,,,
IE013,04,30002,no,Ballydangan,Ballydangan,n.a,3200000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30003,no,Ballynamona,Ballynamona,n.a,1992000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30004,no,Caltragh,Caltragh,n.a,1449000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30005,no,Carnagh,Carnagh,n.a,3184000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30006,no,Carrowreagh,Carrowreagh,n.a,2843000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30007,no,Castlesampson,Castlesampson,n.a,2858000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30008,no,Cloonburren,Cloonburren,n.a,1804000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30009,no,Cloonown,Cloonown,n.a,1126000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30010,no,Crannagh,Crannagh,n.a,2564000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30011,no,Creagh,Creagh,n.a,2818000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30012,no,Culliagh,Culliagh,n.a,1590000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30013,no,Drumlosh,Drumlosh,n.a,1265000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30014,no,Dysart,Dysart,n.a,2384000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30015,no,Kilcar,Kilcar,n.a,1570000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30016,no,Kiltoom,Kiltoom,n.a,3230000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30017,no,Lecarrow,Lecarrow,n.a,2520000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30018,no,Moore,Moore,n.a,2028000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30019,no,Rockhill,Rockhill,n.a,1985000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30020,no,Taghboy,Taghboy,n.a,1813000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30021,no,Taghmaconnell,Taghmaconnell,n.a,1914000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30022,no,Thomastown,Thomastown,n.a,2411000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30023,no,Turrock,Turrock,n.a,2124000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30024,no,Aghafin,Aghafin,n.a,1771000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30025,no,Altagowlan,Altagowlan,n.a,1021000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30026,no,Aughrim East,Aughrim East,n.a,2050000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30027,no,Aughrim West,Aughrim West,n.a,1851000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30028,no,Ballyfarnan,Ballyfarnan,n.a,757000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30029,no,Ballyformoyle,Ballyfermoyle,n.a,1221000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30030,no,Boyle Rural,Boyle Rural,n.a,2610000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30031,no,Boyle Urban,Boyle Urban,n.a,304000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30032,no,Breedoge,Breedoge,n.a,1907000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30033,no,Cloonteen,Cloonteen,n.a,1814000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30034,no,Creeve,Creeve,n.a,1420000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30035,no,Croghan,Croghan,n.a,2395000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30036,no,Crossna,Crossna,n.a,1802000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30037,no,Danesfort,Danesfort,n.a,1328000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30038,no,Estersnow,Estersnow,n.a,1203000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30039,no,Keadew,Keadew,n.a,2342000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30040,no,Kilbryan,Kilbryan,n.a,2645000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30041,no,Kilcolagh,Kilcolagh,n.a,1135000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30042,no,Killukin,Killukin,n.a,1252000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30043,no,Killummod,Killummod,n.a,1218000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30044,no,Kilmacumsy,Kilmacumsy,n.a,1888000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30045,no,Kilmore,Kilmore,n.a,1908000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30046,no,Lisgarve,Lisgarve,n.a,1646000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30047,no,Lough Allen,Lough Allen,n.a,1033000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30048,no,Mantua,Mantua,n.a,1576000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30049,no,Oakport,Oakport,n.a,1534000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30050,no,Rockingham,Rockingham,n.a,3104000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30051,no,Rushfield,Rushfield,n.a,2037000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30052,no,Tivannagh,Tivannagh,n.a,2137000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30053,no,Tumna North,Tumna North,n.a,1390000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30054,no,Tumna South,Tumna South,n.a,1678000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30055,no,Artagh North,Artagh North,n.a,3764000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30056,no,Artagh South,Artagh South,n.a,3615000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30057,no,Ballaghaderreen,Ballaghaderreen,n.a,4461000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30058,no,Ballinlough,Ballinlough,n.a,5079000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30059,no,Ballintober,Ballintober,n.a,3914000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30060,no,Baslick,Baslick,n.a,1713000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30061,no,Bellanagare,Bellanagare,n.a,5019000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30062,no,Buckill,Buckill,n.a,2267000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30063,no,Carrowduff,Carrowduff,n.a,1845000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30064,no,Castleplunket,Castleplunket,n.a,3760000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30065,no,Castlereagh,Castlereagh,n.a,4008000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30066,no,Castleteheen,Castleteheen,n.a,2040000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30067,no,Cloonfower,Cloonfower,n.a,3464000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30068,no,Coolougher,Coolougher,n.a,3820000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30069,no,Edmondstown,Edmondstown,n.a,3338000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30070,no,Fairymount,Fairymount,n.a,3352000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30071,no,Frenchpark,Frenchpark,n.a,3332000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE013,04,30072,no,Kiltullagh,Kiltullagh,n.a,4473000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
